,Manufacturer Identification Number,Model Identification Numer,HSN_TSN,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type
14853,588,AYY,588_AYY,2,5378,1949,1481,2720,AUDI,"A8,A8 L",4H,3122,0.13208868144690783,5,2,250, Diesel
14854,588,AYZ,588_AYZ,2,4744,1934,1665,2470,AUDI,Q5,8R,2816,0.07320261437908497,5,2,210, Diesel
14855,588,AZA,588_AZA,2,4744,1934,1665,2490,AUDI,Q5,8R,2816,0.09718670076726342,5,2,230, Diesel
14856,588,AZB,588_AZB,2,4551,1796,1441,2000,AUDI,S3 Limousine,8V,2628,0.13597359735973596,5,1,250,Petrol
14857,588,AZC,588_AZC,2,4744,1934,1665,2515,AUDI,SQ5,8R,2818,0.13164556962025317,5,1,250,Petrol
14858,588,AZD,588_AZD,1,4539,1793,1409,1920,AUDI,A3 Cabriolet,8V,2594,0.05418060200668896,4,2,200, Diesel
14859,588,AZE,588_AZE,2,4539,1793,1409,2040,AUDI,A3 Cabriolet,8V,2594,0.06811145510835913,4,2,220, Diesel
14860,588,AZF,588_AZF,1,4529,1793,1409,1865,AUDI,A3 Cabriolet,8V,2594,0.06433566433566433,4,1,211,Petrol
14861,588,AZG,588_AZG,2,4529,1793,1409,2040,AUDI,A3 Cabriolet,8V,2594,0.08173374613003095,4,1,234,Petrol
14862,588,AZH,588_AZH,2,3992,1740,1441,1765,AUDI,S1,8X,2468,0.1223021582733813,4,1,250,Petrol
14863,588,AZI,588_AZI,2,3992,1746,1448,1790,AUDI,S1 Sportback,8X,2468,0.12014134275618374,4,1,250,Petrol
14864,588,AZJ,588_AZJ,1,4496,1871,1618,2025,AUDI,Q3,8U1,2601,0.07119741100323625,5,1,204,Petrol
14865,588,AZK,588_AZK,1,4744,1934,1665,2375,AUDI,Q5,8R1,2818,0.05929919137466307,5,2,192, Diesel
14866,588,AZL,588_AZL,2,4744,1934,1665,2440,AUDI,Q5,8R1,2816,0.056921086675291076,5,2,190, Diesel
14867,588,AZM,588_AZM,2,4744,1934,1665,2480,AUDI,Q5,8R1,2816,0.06965174129353234,5,2,210, Diesel
14868,588,AZN,588_AZN,2,4744,1934,1665,2500,AUDI,Q5,8R1,2816,0.0925700365408039,5,2,230, Diesel
14869,588,AZO,588_AZO,2,4744,1934,1665,2525,AUDI,SQ5,8R1,2818,0.12575574365175332,5,1,250,Petrol
14870,588,AZP,588_AZP,1,4851,1854,1463,2250,AUDI,"A5 Sportback,A4 Avant",B81,2831,0.06547619047619048,5,2,219, Diesel
14871,588,AZQ,588_AZQ,2,4855,1843,1501,2310,AUDI,"A5 Sportback,A4 allroad q",B81,2831,0.06321839080459771,5,2,217, Diesel
14872,588,AZR,588_AZR,1,4825,1854,1463,2160,AUDI,"A5 Sportback,A4 Avant",B81,2817,0.09821428571428571,5,1,250,Petrol
14873,588,AZS,588_AZS,2,4825,1854,1501,2270,AUDI,"A5 Sportback,A4 allroad q",B81,2817,0.09375,5,1,245,Petrol
14874,588,AZT,588_AZT,1,4851,1854,1463,2250,AUDI,"A5 Sportback,A4 Avant",B81,2831,0.08127721335268505,5,2,238, Diesel
14875,588,AZU,588_AZU,2,4855,1854,1494,2275,AUDI,"A5 Sportback,A4 allroad q",B81,2831,0.07898448519040903,5,2,235, Diesel
14876,588,AZV,588_AZV,2,4744,1934,1665,2490,AUDI,Q5,8R,2816,0.09411764705882353,5,2,230, Diesel
14877,588,AZW,588_AZW,2,5265,1949,1481,4210,AUDI,A8 L,4H,3122,0.08713410483321987,4,1,210,Petrol
14878,588,AZX,588_AZX,1,4573,1796,1441,1840,AUDI,A3 Limousine,8V,2618,0.061016949152542375,5,2,203, Diesel
14879,588,AZY,588_AZY,1,4573,1796,1441,1870,AUDI,A3 Limousine,8V,2618,0.0967741935483871,5,2,241, Diesel
14880,588,AZZ,588_AZZ,2,4573,1796,1441,2040,AUDI,A3 Limousine,8V,2618,0.08823529411764706,5,2,237, Diesel
14881,588,BAA,588_BAA,2,4744,1934,1665,2500,AUDI,Q5,8R1,2816,0.08964677222898904,5,2,230, Diesel
14882,588,BAB,588_BAB,1,5056,1874,1492,2355,AUDI,A6 Avant,4G1,2921,0.07526881720430108,5,2,226, Diesel
14883,588,BAC,588_BAC,1,4425,1785,1477,2050,AUDI,A3 Sportback e-tron,8V,2621,0.06811145510835913,5,25,222,Hybrid LPG/PHEV
14884,588,BAD,588_BAD,1,4362,1777,1468,1730,AUDI,A3,8V,2585,0.06558704453441296,5,1,198,Petrol
14885,588,BAE,588_BAE,1,4362,1777,1468,1755,AUDI,A3,8V,2585,0.07301587301587302,5,1,206,Petrol
14886,588,BAF,588_BAF,1,4362,1777,1468,1765,AUDI,A3,8V,2586,0.08627450980392157,5,1,220,Petrol
14887,588,BAG,588_BAG,2,4362,1777,1468,1985,AUDI,S3,8V,2592,0.14093959731543623,5,1,250,Petrol
14888,588,BAH,588_BAH,1,4425,1785,1477,1760,AUDI,A3 Sportback,8V,2620,0.06403162055335969,5,1,198,Petrol
14889,588,BAI,588_BAI,1,4425,1785,1477,1785,AUDI,A3 Sportback,8V,2620,0.07131782945736434,5,1,206,Petrol
14890,588,BAJ,588_BAJ,1,4425,1785,1477,1800,AUDI,A3 Sportback,8V,2621,0.0841300191204589,5,1,220,Petrol
14891,588,BAK,588_BAK,2,4425,1785,1477,2015,AUDI,S3 Sportback,8V,2626,0.13838550247116968,5,1,250,Petrol
14892,588,BAL,588_BAL,1,4551,1796,1441,1740,AUDI,A3 Limousine,8V,2618,0.06403162055335969,5,1,202,Petrol
14893,588,BAM,588_BAM,1,4573,1796,1441,1800,AUDI,A3 Limousine,8V,2618,0.08349146110056926,5,1,224,Petrol
14894,588,BAN,588_BAN,2,4551,1796,1441,2010,AUDI,S3 Limousine,8V,2628,0.13815789473684212,5,1,250,Petrol
14895,588,BAO,588_BAO,1,4539,1793,1409,1895,AUDI,A3 Cabriolet,8V,2594,0.07560137457044673,4,1,222,Petrol
14896,588,BAP,588_BAP,1,4539,1793,1409,1980,AUDI,A3 Cabriolet,8V,2594,0.08709677419354839,4,2,241, Diesel
14897,588,BAQ,588_BAQ,2,4539,1793,1409,2110,AUDI,A3 Cabriolet,8V,2594,0.08059701492537313,4,2,237, Diesel
14898,588,BAR,588_BAR,1,4529,1793,1409,1980,AUDI,A3 Cabriolet,8V,2594,0.06472491909385113,4,2,217, Diesel
14899,588,BAS,588_BAS,2,4529,1793,1409,2060,AUDI,S3 Cabriolet,8V,2594,0.13038348082595871,4,1,250,Petrol
14900,588,BAT,588_BAT,2,4529,1793,1409,2060,AUDI,S3 Cabriolet,8V,2594,0.12389380530973451,4,1,250,Petrol
14901,588,BAU,588_BAU,2,5072,1911,1430,2420,AUDI,A7 Sportback,4G,2923,0.129973474801061,5,1,250,Petrol
14902,588,BAV,588_BAV,2,5072,1911,1430,2565,AUDI,S7 Sportback,4G,2917,0.16305418719211823,5,1,250,Petrol
14903,588,BAW,588_BAW,1,5072,1911,1430,2365,AUDI,A7 Sportback,4G,2923,0.08743169398907104,5,2,241, Diesel
14904,588,BAX,588_BAX,2,5072,1911,1430,2435,AUDI,A7 Sportback,4G,2923,0.08421052631578947,5,2,241, Diesel
14905,588,BAY,588_BAY,2,5072,1911,1430,2440,AUDI,A7 Sportback,4G,2923,0.10498687664041995,5,2,250, Diesel
14906,588,BAZ,588_BAZ,2,5072,1911,1430,2505,AUDI,A7 Sportback,4G,2923,0.11928934010152284,5,2,250, Diesel
14907,588,BBA,588_BBA,1,4807,1854,1401,2075,AUDI,A5 Sportback,B8,2817,0.06698262243285939,5,1,220,Petrol
14908,588,BBB,588_BBB,2,5072,1911,1430,2535,AUDI,A7 Sportback,4G,2923,0.12,5,2,250, Diesel
14909,588,BBC,588_BBC,1,5072,1911,1430,2265,AUDI,A7 Sportback,4G,2915,0.1069364161849711,5,1,250,Petrol
14910,588,BBD,588_BBD,2,5072,1911,1534,2505,AUDI,"A6 allroad quattro,A6 Ava",4G1,2923,0.1279373368146214,5,1,250,Petrol
14911,588,BBE,588_BBE,2,5072,1911,1534,2525,AUDI,"A6 allroad quattro,A6 Ava",4G1,2923,0.1032258064516129,5,2,250, Diesel
14912,588,BBF,588_BBF,2,5072,1911,1534,2585,AUDI,"A6 allroad quattro,A6 Ava",4G1,2923,0.1175,5,2,250, Diesel
14913,588,BBG,588_BBG,2,5072,1911,1492,2560,AUDI,"A6 Avant,A7 Sportback",4G1,2923,0.1198501872659176,5,2,250, Diesel
14914,588,BBH,588_BBH,1,5057,1874,1478,2150,AUDI,A6 Limousine,4G,2914,0.08602150537634409,5,1,233,Petrol
14915,588,BBI,588_BBI,1,5057,1874,1478,2175,AUDI,A6 Limousine,4G,2914,0.11077844311377245,5,1,250,Petrol
14916,588,BBJ,588_BBJ,2,5057,1874,1478,2360,AUDI,A6 Limousine,4G,2914,0.13424657534246576,5,1,250,Petrol
14917,588,BBK,588_BBK,2,5057,1874,1478,2505,AUDI,S6 Limousine,4G,2914,0.16802030456852793,5,1,250,Petrol
14918,588,BBL,588_BBL,1,5057,1874,1478,2240,AUDI,A6 Limousine,4G,2914,0.06404657933042213,5,2,214, Diesel
14919,588,BBM,588_BBM,1,5057,1874,1478,2275,AUDI,A6 Limousine,4G,2914,0.0903954802259887,5,2,245, Diesel
14920,588,BBN,588_BBN,2,5057,1874,1478,2375,AUDI,A6 Limousine,4G,2914,0.08695652173913043,5,2,245, Diesel
14921,588,BBO,588_BBO,2,5057,1874,1478,2380,AUDI,A6 Limousine,4G,2914,0.10840108401084012,5,2,250, Diesel
14922,588,BBP,588_BBP,2,5057,1874,1478,2445,AUDI,A6 Limousine,4G,2914,0.12303664921465969,5,2,250, Diesel
14923,588,BBQ,588_BBQ,2,5057,1874,1478,2475,AUDI,A6 Limousine,4G,2914,0.12371134020618557,5,2,250, Diesel
14924,588,BBR,588_BBR,1,5056,1874,1492,2265,AUDI,A6 Avant,4G,2914,0.0827178729689808,5,1,226,Petrol
14925,588,BBS,588_BBS,1,5056,1874,1492,2290,AUDI,A6 Avant,4G,2914,0.10662824207492795,5,1,250,Petrol
14926,588,BBT,588_BBT,2,5056,1898,1534,2505,AUDI,"A6 allroad quattro,A6 Ava",4G,2914,0.12777053455019557,5,1,250,Petrol
14927,588,BBU,588_BBU,2,5056,1874,1492,2590,AUDI,S6 Avant,4G,2914,0.16265356265356265,5,1,250,Petrol
14928,588,BBV,588_BBV,1,5056,1874,1492,2355,AUDI,A6 Avant,4G,2914,0.061711079943899017,5,2,209, Diesel
14929,588,BBW,588_BBW,1,5056,1874,1492,2390,AUDI,A6 Avant,4G,2914,0.08719346049046321,5,2,237, Diesel
14930,588,BBX,588_BBX,2,5056,1898,1534,2520,AUDI,"A6 allroad quattro,A6 Ava",4G,2914,0.082687338501292,5,2,237, Diesel
14931,588,BBY,588_BBY,2,5056,1898,1534,2525,AUDI,"A6 allroad quattro,A6 Ava",4G,2914,0.10309278350515463,5,2,250, Diesel
14932,588,BBZ,588_BBZ,2,5056,1898,1534,2585,AUDI,"A6 allroad quattro,A6 Ava",4G,2914,0.11735330836454431,5,2,250, Diesel
14933,588,BCA,588_BCA,2,5056,1874,1492,2560,AUDI,A6 Avant,4G,2914,0.11970074812967581,5,2,250, Diesel
14934,588,BCB,588_BCB,2,5072,1911,1430,2435,AUDI,A7 Sportback,4G,2923,0.08157894736842106,5,2,239, Diesel
14935,588,BCC,588_BCC,1,5072,1911,1430,2365,AUDI,A7 Sportback,4G,2923,0.08469945355191257,5,2,239, Diesel
14936,588,BCD,588_BCD,2,5072,1911,1534,2520,AUDI,"A6 allroad quattro,A6 Ava",4G1,2923,0.08279430789133248,5,2,241, Diesel
14937,588,BCE,588_BCE,2,5072,1911,1534,2520,AUDI,"A6 allroad quattro,A6 Ava",4G1,2923,0.08020698576972833,5,2,239, Diesel
14938,588,BCF,588_BCF,1,5072,1911,1492,2390,AUDI,"A6 Avant,A7 Sportback",4G1,2923,0.08458390177353342,5,2,239, Diesel
14939,588,BCG,588_BCG,1,5072,1911,1492,2390,AUDI,"A6 Avant,A7 Sportback",4G1,2923,0.08731241473396999,5,2,241, Diesel
14940,588,BCH,588_BCH,2,5072,1911,1492,2590,AUDI,"S7 Sportback,S6 Avant",4G1,2917,0.16285362853628535,5,1,250,Petrol
14941,588,BCI,588_BCI,1,4807,1854,1401,2075,AUDI,A5 Sportback,B81,2817,0.06698262243285939,4,1,220,Petrol
14942,588,BCJ,588_BCJ,2,5056,1898,1534,2520,AUDI,"A6 allroad quattro,A6 Ava",4G,2914,0.08010335917312661,5,2,235, Diesel
14943,588,BCK,588_BCK,1,5056,1874,1492,2390,AUDI,A6 Avant,4G,2914,0.08446866485013624,5,2,235, Diesel
14944,588,BCL,588_BCL,2,5057,1874,1478,2375,AUDI,A6 Limousine,4G,2914,0.08423913043478261,5,2,243, Diesel
14945,588,BCM,588_BCM,1,5057,1874,1478,2275,AUDI,A6 Limousine,4G,2914,0.08757062146892655,5,2,243, Diesel
14946,588,BCN,588_BCN,1,5056,1874,1492,2355,AUDI,A6 Avant,4G1,2914,0.061711079943899017,5,2,209, Diesel
14947,588,BCO,588_BCO,1,5072,1911,1492,2265,AUDI,"A6 Avant,A7 Sportback",4G1,2915,0.0827178729689808,5,1,229,Petrol
14948,588,BCP,588_BCP,1,5072,1911,1492,2290,AUDI,"A6 Avant,A7 Sportback",4G1,2915,0.10678210678210678,5,1,250,Petrol
14949,588,BCQ,588_BCQ,2,4496,1871,1609,2140,AUDI,Q3,8U,2601,0.08262910798122065,5,1,217,Petrol
14950,588,BCR,588_BCR,2,4496,1871,1609,2165,AUDI,Q3,8U,2601,0.09878048780487805,5,1,233,Petrol
14951,588,BCS,588_BCS,1,4496,1871,1609,2115,AUDI,Q3,8U,2601,0.06984126984126984,5,2,204, Diesel
14952,588,BCT,588_BCT,2,4496,1871,1609,2205,AUDI,Q3,8U,2601,0.06616541353383458,5,2,204, Diesel
14953,588,BCU,588_BCU,2,4496,1871,1609,2225,AUDI,Q3,8U,2601,0.07988165680473373,5,2,219, Diesel
14954,588,BCV,588_BCV,1,3992,1740,1441,1515,AUDI,A1,8X,2457,0.06222222222222222,4,1,186,Petrol
14955,588,BCW,588_BCW,1,3992,1740,1441,1565,AUDI,A1,8X,2457,0.07846481876332623,4,1,204,Petrol
14956,588,BCX,588_BCX,1,3992,1740,1441,1580,AUDI,A1,8X,2457,0.09166666666666666,4,1,215,Petrol
14957,588,BCY,588_BCY,1,3992,1740,1441,1630,AUDI,A1,8X,2457,0.11235059760956176,4,1,234,Petrol
14958,588,BCZ,588_BCZ,1,3992,1740,1441,1570,AUDI,A1,8X,2457,0.05593220338983051,4,2,182, Diesel
14959,588,BDA,588_BDA,1,3992,1740,1441,1625,AUDI,A1,8X,2457,0.06868686868686869,4,2,200, Diesel
14960,588,BDB,588_BDB,1,3992,1746,1448,1610,AUDI,A1 Sportback,8X,2457,0.06086956521739131,5,1,186,Petrol
14961,588,BDC,588_BDC,1,3992,1746,1448,1660,AUDI,A1 Sportback,8X,2457,0.07682672233820459,5,1,204,Petrol
14962,588,BDD,588_BDD,1,3992,1746,1448,1655,AUDI,A1 Sportback,8X,2457,0.08979591836734693,5,1,215,Petrol
14963,588,BDE,588_BDE,1,3992,1746,1448,1705,AUDI,A1 Sportback,8X,2457,0.11015625,5,1,234,Petrol
14964,588,BDF,588_BDF,1,3992,1746,1448,1665,AUDI,A1 Sportback,8X,2457,0.0546583850931677,5,2,182, Diesel
14965,588,BDG,588_BDG,1,3992,1746,1448,1720,AUDI,A1 Sportback,8X,2457,0.06732673267326733,5,2,200, Diesel
14966,588,BDH,588_BDH,2,4496,1871,1609,2185,AUDI,Q3,8U1,2601,0.09878048780487805,5,1,233,Petrol
14967,588,BDI,588_BDI,1,4496,1871,1609,2135,AUDI,Q3,8U1,2601,0.06984126984126984,5,2,204, Diesel
14968,588,BDJ,588_BDJ,2,4496,1871,1609,2225,AUDI,Q3,8U1,2601,0.06616541353383458,5,2,204, Diesel
14969,588,BDK,588_BDK,2,4496,1871,1609,2245,AUDI,Q3,8U1,2601,0.07988165680473373,5,2,219, Diesel
14970,588,BDL,588_BDL,1,4496,1871,1609,2115,AUDI,Q3,8U,2601,0.05587301587301587,5,2,190, Diesel
14971,588,BDM,588_BDM,2,5167,2018,1783,2940,AUDI,Q7,4L,2996,0.09512485136741974,7,2,234, Diesel
14972,588,BDN,588_BDN,2,5167,2018,1783,2910,AUDI,Q7,4L,2996,0.1180722891566265,7,1,250,Petrol
14973,588,BDO,588_BDO,2,4496,1871,1609,2160,AUDI,Q3,8U1,2601,0.08262910798122065,5,1,217,Petrol
14974,588,BDP,588_BDP,2,5169,2018,1744,2910,AUDI,Q7,4L,3004,0.1180722891566265,7,1,250,Petrol
14975,588,BDQ,588_BDQ,2,5169,2018,1744,2940,AUDI,Q7,4L,3004,0.09512485136741974,7,2,234, Diesel
14976,588,BDR,588_BDR,1,4496,1871,1609,2135,AUDI,Q3,8U1,2601,0.05587301587301587,5,2,190, Diesel
14977,588,BDS,588_BDS,2,5169,2018,1744,2740,AUDI,Q7,4L1,3004,0.1198044009779951,5,1,250,Petrol
14978,588,BDT,588_BDT,2,5167,2018,1783,2765,AUDI,Q7,4L1,2996,0.0966183574879227,5,2,234, Diesel
14979,588,BDU,588_BDU,2,5169,2018,1744,2765,AUDI,Q7,4L1,3004,0.0966183574879227,5,2,234, Diesel
14980,588,BDV,588_BDV,2,4744,1934,1665,2585,AUDI,SQ5 TDI,8R,2818,0.11566265060240964,5,2,250, Diesel
14981,588,BDW,588_BDW,2,4732,1854,1388,2180,AUDI,A5 Coupé,B8,2758,0.09116809116809117,4,2,243, Diesel
14982,588,BDX,588_BDX,2,4732,1854,1393,2380,AUDI,A5 Cabriolet,B8,2758,0.08184143222506395,4,2,236, Diesel
14983,588,BDY,588_BDY,2,4807,1854,1401,2285,AUDI,A5 Sportback,B8,2817,0.08839779005524862,5,2,240, Diesel
14984,588,BDZ,588_BDZ,1,4732,1854,1388,1955,AUDI,A5 Coupé,B8,2758,0.0858085808580858,4,1,231,Petrol
14985,588,BEA,588_BEA,1,4732,1854,1393,2155,AUDI,A5 Cabriolet,B8,2758,0.07591240875912408,4,1,223,Petrol
14986,588,BEB,588_BEB,1,4807,1854,1401,2075,AUDI,A5 Sportback,B8,2817,0.08214849921011058,5,1,231,Petrol
14987,588,BEC,588_BEC,2,5057,1874,1478,2355,AUDI,A6 Limousine,4G,2914,0.07692307692307693,5,2,232, Diesel
14988,588,BED,588_BED,2,5056,1874,1492,2440,AUDI,A6 Avant,4G,2914,0.07427055702917772,5,2,226, Diesel
14989,588,BEE,588_BEE,2,5057,1874,1478,2270,AUDI,A6 Limousine,4G,2914,0.10662824207492795,5,1,250,Petrol
14990,588,BEF,588_BEF,2,5056,1874,1492,2355,AUDI,A6 Avant,4G,2914,0.10277777777777777,5,1,250,Petrol
14991,588,BEG,588_BEG,2,5072,1911,1430,2330,AUDI,A7 Sportback,4G,2915,0.10306406685236769,5,1,250,Petrol
14992,588,BEH,588_BEH,1,5072,1911,1430,2240,AUDI,A7 Sportback,4G,2915,0.08211143695014662,5,1,229,Petrol
14993,588,BEI,588_BEI,2,5378,1949,1481,2585,AUDI,"A8,A8 L",4H,3122,0.09735182849936948,5,2,250, Diesel
14994,588,BEJ,588_BEJ,1,4496,1871,1609,2020,AUDI,Q3,8U,2601,0.0882943143812709,5,1,217,Petrol
14995,588,BEK,588_BEK,1,4496,1871,1609,2120,AUDI,Q3,8U,2601,0.08463949843260188,5,2,219, Diesel
14996,588,BEL,588_BEL,2,5056,1874,1492,2440,AUDI,A6 Avant,4G1,2914,0.07427055702917772,5,2,226, Diesel
14997,588,BEM,588_BEM,1,4496,1871,1609,2040,AUDI,Q3,8U1,2601,0.0882943143812709,5,1,217,Petrol
14998,588,BEN,588_BEN,1,4496,1871,1609,2140,AUDI,Q3,8U1,2601,0.08463949843260188,5,2,219, Diesel
14999,588,BEO,588_BEO,2,5056,1874,1492,2355,AUDI,A6 Avant,4G,2914,0.10166666666666667,5,1,250,Petrol
15000,588,BEP,588_BEP,2,5057,1874,1478,2270,AUDI,A6 Limousine,4G,2914,0.10547550432276658,5,1,250,Petrol
15001,588,BEQ,588_BEQ,2,5072,1911,1430,2330,AUDI,A7 Sportback,4G,2915,0.10194986072423398,5,1,250,Petrol
15002,588,BER,588_BER,2,4573,1796,1441,1940,AUDI,A3 Limousine,8V,2618,0.05547945205479452,5,2,196, Diesel
15003,588,BES,588_BES,2,5042,1898,1534,2520,AUDI,A6 allroad quattro,4G,2914,0.07124681933842239,5,2,221, Diesel
15004,588,BET,588_BET,2,4425,1785,1477,1940,AUDI,A3 Sportback,8V,2621,0.05576592082616179,5,2,193, Diesel
15005,588,BEU,588_BEU,2,5072,1911,1492,2355,AUDI,"A6 Avant,A7 Sportback",4G1,2915,0.10292072322670376,5,1,250,Petrol
15006,588,BEV,588_BEV,1,4807,1854,1401,2075,AUDI,A5 Sportback,B81,2817,0.08214849921011058,4,1,231,Petrol
15007,588,BEW,588_BEW,2,4851,1854,1457,2285,AUDI,"A5 Sportback,A4 Avant",B81,2831,0.09078014184397164,5,2,250, Diesel
15008,588,BEX,588_BEX,1,5072,1911,1430,2365,AUDI,A7 Sportback,4G,2915,0.07650273224043716,5,2,230, Diesel
15009,588,BEY,588_BEY,2,4744,1934,1665,2585,AUDI,SQ5 plus TDI,8R,2818,0.12048192771084337,5,2,250, Diesel
15010,588,BEZ,588_BEZ,2,5169,2018,1744,2940,AUDI,Q7,4L,3004,0.07609988109393578,7,2,216, Diesel
15011,588,BFA,588_BFA,2,5167,2018,1783,2940,AUDI,Q7,4L,2996,0.07609988109393578,7,2,216, Diesel
15012,588,BFB,588_BFB,1,4807,1854,1401,2080,AUDI,A5 Sportback,B8,2817,0.10628930817610063,5,1,250,Petrol
15013,588,BFC,588_BFC,2,4807,1854,1401,2165,AUDI,A5 Sportback,B8,2817,0.10134932533733133,5,1,246,Petrol
15014,588,BFD,588_BFD,1,4732,1854,1388,1975,AUDI,A5 Coupé,B8,2758,0.11063829787234042,4,1,250,Petrol
15015,588,BFE,588_BFE,2,4732,1854,1388,2040,AUDI,A5 Coupé,B8,2758,0.105625,4,1,250,Petrol
15016,588,BFF,588_BFF,1,4732,1854,1393,2160,AUDI,A5 Cabriolet,B8,2758,0.09825581395348837,4,1,246,Petrol
15017,588,BFG,588_BFG,2,4732,1854,1393,2235,AUDI,A5 Cabriolet,B8,2758,0.09337016574585635,4,1,241,Petrol
15018,588,BFH,588_BFH,1,4851,1842,1429,1945,AUDI,A4 Limousine,B8,2828,0.0773286467486819,5,1,210,Petrol
15019,588,BFI,588_BFI,1,4851,1842,1429,1985,AUDI,A4 Limousine,B8,2828,0.09540034071550256,5,1,240,Petrol
15020,588,BFJ,588_BFJ,1,4851,1842,1429,2000,AUDI,A4 Limousine,B8,2828,0.12292358803986711,5,1,250,Petrol
15021,588,BFK,588_BFK,2,4851,1842,1429,2080,AUDI,A4 Limousine,B8,2828,0.11526479750778816,5,1,250,Petrol
15022,588,BFL,588_BFL,1,4851,1842,1429,2070,AUDI,A4 Limousine,B8,2828,0.07213114754098361,5,2,221, Diesel
15023,588,BFM,588_BFM,1,4851,1842,1429,2075,AUDI,A4 Limousine,B8,2828,0.0915032679738562,5,2,240, Diesel
15024,588,BFN,588_BFN,2,4851,1842,1429,2160,AUDI,A4 Limousine,B8,2828,0.08575803981623277,5,2,237, Diesel
15025,588,BFO,588_BFO,1,4851,1842,1429,2110,AUDI,A4 Limousine,B8,2828,0.09907120743034056,5,2,250, Diesel
15026,588,BFP,588_BFP,2,4851,1842,1429,2190,AUDI,A4 Limousine,B8,2828,0.0943952802359882,5,2,250, Diesel
15027,588,BFQ,588_BFQ,2,4851,1842,1429,2230,AUDI,A4 Limousine,B8,2828,0.11527377521613832,5,2,250, Diesel
15028,588,BFR,588_BFR,1,4851,1842,1457,2005,AUDI,A4 Avant,B8,2828,0.07495741056218058,5,1,210,Petrol
15029,588,BFS,588_BFS,1,4851,1842,1457,2060,AUDI,A4 Avant,B8,2828,0.09210526315789473,5,1,238,Petrol
15030,588,BFT,588_BFT,2,4851,1842,1457,2130,AUDI,A4 Avant,B8,2828,0.1126331811263318,5,1,250,Petrol
15031,588,BFU,588_BFU,1,4851,1842,1457,2145,AUDI,A4 Avant,B8,2828,0.06984126984126984,5,2,215, Diesel
15032,588,BFV,588_BFV,1,4851,1842,1457,2150,AUDI,A4 Avant,B8,2828,0.0880503144654088,5,2,235, Diesel
15033,588,BFW,588_BFW,2,4851,1842,1457,2220,AUDI,A4 Avant,B8,2828,0.08345752608047691,5,2,234, Diesel
15034,588,BFX,588_BFX,1,4851,1842,1457,2185,AUDI,A4 Avant,B8,2828,0.09580838323353294,5,2,245, Diesel
15035,588,BFY,588_BFY,2,4851,1842,1457,2250,AUDI,A4 Avant,B8,2828,0.09221902017291066,5,2,245, Diesel
15036,588,BFZ,588_BFZ,2,4851,1842,1457,2285,AUDI,A4 Avant,B8,2828,0.11299435028248588,5,2,250, Diesel
15037,588,BGA,588_BGA,2,4851,1842,1429,2080,AUDI,A4 Limousine,B8,2828,0.11600633914421553,5,1,250,Petrol
15038,588,BGB,588_BGB,1,4851,1842,1429,2065,AUDI,A4 Limousine,B8,2828,0.06568144499178982,5,2,210, Diesel
15039,588,BGC,588_BGC,2,4744,1934,1665,2380,AUDI,Q5,8R,2816,0.0926027397260274,5,1,228,Petrol
15040,588,BGD,588_BGD,2,5167,2018,1783,2855,AUDI,Q7,4L,2996,0.09169764560099132,7,1,233,Petrol
15041,588,BGE,588_BGE,2,5169,2018,1744,2855,AUDI,Q7,4L,3004,0.09169764560099132,7,1,233,Petrol
15042,588,BGF,588_BGF,2,5167,2018,1783,2940,AUDI,Q7,4L,2996,0.07372175980975029,7,2,215, Diesel
15043,588,BGG,588_BGG,2,5169,2018,1744,2940,AUDI,Q7,4L,3004,0.07372175980975029,7,2,215, Diesel
15044,588,BGH,588_BGH,2,5072,1911,1430,2435,AUDI,A7 Sportback,4G,2915,0.07368421052631578,5,2,230, Diesel
15045,588,BGI,588_BGI,1,4744,1934,1665,2350,AUDI,Q5,8R,2818,0.07588075880758807,5,2,211, Diesel
15046,588,BGJ,588_BGJ,2,5169,2018,1744,3185,AUDI,Q7 e-tron,4L,3004,0.07539682539682539,5,26,230,Hybrid Hydrogen/PHEV
15047,588,BGK,588_BGK,2,5167,2018,1783,3185,AUDI,Q7 e-tron,4L,2996,0.07539682539682539,5,26,230,Hybrid Hydrogen/PHEV
15048,588,BGL,588_BGL,2,4851,1842,1457,2130,AUDI,A4 Avant,B8,2828,0.11366459627329192,5,1,250,Petrol
15049,588,BGM,588_BGM,1,4851,1842,1457,2145,AUDI,A4 Avant,B8,2828,0.06349206349206349,5,2,210, Diesel
15050,588,BGN,588_BGN,1,4851,1842,1429,2000,AUDI,A4 Limousine,B8,2828,0.12159468438538205,5,1,250,Petrol
15051,588,BGO,588_BGO,2,5167,2018,1783,2680,AUDI,Q7,4L1,2996,0.09319899244332494,5,1,233,Petrol
15052,588,BGP,588_BGP,2,5169,2018,1744,2680,AUDI,Q7,4L1,3004,0.09319899244332494,5,1,233,Petrol
15053,588,BGQ,588_BGQ,2,5167,2018,1783,2765,AUDI,Q7,4L1,2996,0.07729468599033816,5,2,216, Diesel
15054,588,BGR,588_BGR,2,5169,2018,1744,2765,AUDI,Q7,4L1,3004,0.07729468599033816,5,2,216, Diesel
